agent_id,call_type_id,call_time
1014,3,5.21
1014,3,6.3
1014,3,5.11
1014,3,6.08
1014,3,6.25
1014,3,5.89
1014,3,4.86
1014,3,9.22
1014,3,5.08
1014,3,7.55
1014,3,5.7
1014,3,5.34
1014,3,9
1014,3,9.16
1014,3,4.78
1014,3,5.34
1014,3,7.74
1014,3,7.6
1014,3,5.57
1014,3,7.83
1014,3,5.43
1014,3,8.1
1014,3,9.81
1014,3,12.01
1014,3,7.04
1014,3,8.56
1014,3,4.04
1014,3,5.8
1014,3,7.99
1014,3,6.06
1014,3,12.51
1014,3,8.48
1014,3,5.62
1014,3,6.92
1014,3,9.44
1014,3,5.65
1014,3,7.54
1014,3,6.41
1014,3,7.63
1014,3,8.85
1014,3,5.37
1014,3,10.43
1014,3,6.89
1014,3,5.81
1014,3,8.14
1014,3,11.19
1014,3,5.89
1014,3,9.17
1014,3,5.45
1014,3,9.93
1014,3,12.03
1014,3,8.96
1014,3,6.76
1014,3,9.3
1014,4,10.1
1014,4,7.53
1014,4,4.32
1014,4,9.97
1014,4,8.27
1014,4,7.8
1014,4,6.72
1014,4,8.5
1014,4,8.83
1014,4,5.01
1014,4,13.04
1014,4,8.12
1014,4,8.32
1014,4,6.11
1014,4,4.25
1014,4,6.31
1014,4,3.83
1014,4,12
1014,4,10.81
1014,4,9.58
1014,4,5.42
1014,4,3.46
1014,4,13.29
1014,4,4.98
1014,4,3.81
1014,4,12.97
1014,4,3.82
1014,4,4.81
1014,4,10.18
1014,4,8.01
1014,4,8.87
1014,4,4.07
1014,4,4.62
1014,4,3.13
1014,4,8.34
1014,4,6.83
1014,4,9.53
1014,4,6.96
1014,4,5.35
1014,4,5.75
1014,4,4.92
1014,4,11.16
1014,4,4.72
1014,4,9.49
1014,4,10.88
1014,4,6.02
1014,4,4.77
1014,4,3.74
1014,4,4.88
1014,4,8.27
1014,4,10.47
1014,4,2.86
1014,4,6.83
1014,4,9.36
1014,4,10.17
1014,4,3.19
1014,4,11.12
1014,4,5.87
1014,4,8.04
1014,4,6.85
1014,4,3.6
1014,4,6.55
1014,4,8.04
1014,4,6.67
1014,4,3.78
1014,4,7.14
1014,4,8.61
1014,4,2.59
1014,4,3.97
1014,4,12.23
1014,4,9.5
1014,4,11.54
1014,4,4.29
1014,4,7.23
1014,4,5.63
1014,4,11.43
1014,4,8.77
1014,4,8.51
1014,4,5.62
1014,4,3.45
1014,4,8.15
1014,4,6.64
1014,4,10.44
1014,4,10.18
1014,4,12.5
1014,4,4.62
1014,4,3.24
1014,4,3.89
1014,4,6.33
1014,4,3.34
1014,4,5.18
1014,4,6.73
1014,4,3.59
1014,4,7.23
1014,4,4.52
1014,4,5.87
1014,4,11.85
1014,4,3.89
1014,4,7.93
1014,4,4.02
1014,4,9.84
1014,4,3.88
1014,4,8.35
1014,4,5.11
1014,4,7.36
1014,4,7.58
1014,4,2.51
1014,4,9.97
1014,4,2.99
1014,5,4.53
1014,5,4.96
1014,5,3.58
1014,5,9.31
1014,5,7.71
1014,5,6.24
1014,5,11.31
1014,5,3.94
1014,5,13.13
1014,5,7.44
1014,5,7.17
1014,5,9.97
1014,5,4.37
1014,5,3.11
1014,5,9.77
1014,5,4.31
1014,5,6.92
1014,5,5.81
1014,5,5.64
1014,5,4.49
1014,5,5.54
1014,5,3.11
1014,5,4.12
1014,5,4.85
1014,5,7.49
1014,5,4.86
1014,5,7.78
1014,5,4.79
1014,5,5.18
1014,5,3.43
1014,5,3.13
1014,5,8.51
1014,5,6.44
1014,5,4.02
1014,5,11.79
1014,5,4.67
1014,5,6.02
1014,5,5.51
1014,5,9.26
1014,5,4.36
1014,5,8.73
1014,5,6.28
1014,5,4.89
1014,5,4.87
1014,5,3.67
1014,5,9.39
1014,5,4.24
1014,5,6.57
1014,5,5.42
1014,5,5.18
1014,5,3.1
1014,5,3.72
1014,5,4.09
1014,5,7.19
1014,5,3.39
1014,5,6.74
1014,5,4.64
1014,5,4.38
1014,5,10.22
1014,5,7.53
1014,5,12.48
1014,5,4.45
1014,5,4.08
1014,5,7.63
1014,5,5.12
1014,5,7.1
1014,5,5.8
1014,5,8.35
1014,5,5.31
1014,5,4.25
1014,5,6.14
1014,5,6.23
1014,5,3.58
1014,5,4.81
1014,5,6.33
1014,5,3.22
1014,5,6.7
1014,5,11.48
1014,5,4.7
1014,5,4.62
1014,5,6.52
1014,5,5.02
1014,5,3.82
1014,5,5.56
1014,5,4.91
1014,5,7.69
1014,5,5.52
1014,5,4.73
1014,5,4.98
1014,5,4.1
1014,5,3.77
1014,5,8.12
1014,5,10.06
1014,5,5.24
1014,5,4.67
1014,5,5.38
1014,5,8.21
1014,5,9.45
1014,5,3.83
1014,6,13.06
1014,6,13.19
1014,6,18.36
1014,6,23.1
1014,6,18.21
1014,6,17.24
1014,6,13.39
1014,6,25.17
1014,6,18
1014,6,19.56
1014,6,17.38
1014,6,14.68
1014,6,17.28
1014,6,13.66
1014,6,15.46
1014,6,15.68
1014,6,14.45
1014,6,14.35
1014,6,18.83
1014,6,17.86
1014,6,15.05
1014,6,18.43
1014,6,16.87
1014,6,14.31
1014,6,13.21
1014,6,15.33
1014,6,17.53
1014,6,20.09
1014,6,13.58
1014,6,26.01
1014,6,16.19
1014,6,24.41
1014,6,15.3
1014,6,14.5
1014,6,18.55
1014,6,16.85
1014,6,14.08
1014,6,17.44
1014,6,13.38
1014,6,17.2
1014,6,23.85
1014,6,15.25
1014,6,16.29
1014,6,15.41
1014,6,21.91
1014,6,13.09
1014,6,17.62
1014,6,15.78
1014,6,26.02
1014,6,14.04
1014,6,13.39
1014,6,14.15
1014,6,17.05
1014,6,16.19
1014,6,16.58
1014,6,13.95
1014,6,15.05
1014,6,15.28
1014,6,14.22
1014,6,15.77
1014,6,14.14
1014,6,15.69
1014,6,15.95
1014,6,14.88
1014,6,15.04
1014,6,21.77
1014,6,21.09
1014,6,13.26
1014,6,21.25
1014,6,14.05
1014,6,19.81
1014,6,14.92
1014,6,14.38
1014,6,18.37
1014,6,14.34
1014,6,16.14
1014,6,14.27
1014,6,14.42
1014,6,15.69
1014,6,14.6
1014,6,15.48
1014,6,18.07
1014,6,19.47
1014,6,17.52
1014,6,15.3
1014,6,16.93
1014,6,17.5
1014,6,17.44
1014,6,19.67
1014,6,13.73
1014,6,16.14
1014,6,17.75
1014,6,21.5
1014,6,14.78
1014,6,18.22
1014,6,19.05
1014,6,13.6
1014,6,20.16
1014,6,13.72
1014,6,21.4
1014,6,13.51
1014,6,14.98
1014,6,14.02
1014,6,14.82
1014,6,18.36
1014,6,21.69
1014,6,16.36
1014,6,14.97
1014,6,15.63
1014,6,13.77
1014,6,18.18
1014,6,16.4
1014,6,16.74
1014,6,15.31
1014,6,13.68
1014,6,14.17
1014,6,15.04
1014,6,20.04
1014,6,16.21
1014,6,18.05
1014,6,14.1
1014,6,16.06
1014,6,21.6
1014,6,15.72
1014,6,20.48
1014,6,22.64
1014,6,18.14
1014,6,17.95
1014,6,15.98
1014,6,27.35
1014,6,15.13
1014,6,20.33
1014,6,14.45
1014,6,20.27
1014,6,14.21
1014,6,14.55
1014,6,23.15
1014,6,15.74
1014,6,14.15
1014,6,17.39
1014,6,13.62
1014,6,18.19
1014,6,17.39
1014,7,3.37
1014,7,2.75
1014,7,2.87
1014,7,3.69
1014,7,6.26
1014,7,7.72
1014,7,4.69
1014,7,4.06
1014,7,4.49
1014,7,6.83
1014,7,4.2
1014,7,6.5
1014,7,5.53
1014,7,7.31
1014,7,2.88
1014,7,3.4
1014,7,4.4
1014,7,3.76
1014,7,3.26
1014,7,7.04
1014,7,4.43
1014,7,3.18
1014,7,3.97
1014,7,5.52
1014,7,3.57
1014,7,3.75
1014,7,5.43
1014,7,5.89
1014,7,3.57
1014,7,4.25
1014,7,3.88
1014,7,6.46
1014,7,2.76
1014,7,5.99
1014,7,4.51
1014,7,3.79
1014,7,4.63
1014,7,4.3
1014,7,3.59
1014,7,3.95
1014,7,5.09
1014,7,4.13
1014,7,2.48
1014,7,4.26
1014,7,7.01
1014,7,3.39
1014,7,3.88
1014,7,4.92
1014,7,4.46
1014,7,3.23
1014,7,3.35
1014,7,3.6
1014,7,3.28
1014,7,5.22
1014,7,4.63
1014,7,5.42
1014,7,4.71
1014,7,2.46
1014,7,3.76
1014,7,3.9
1014,7,5.22
1014,7,6.52
1014,7,4.39
1014,7,3.93
1014,7,2.85
1014,7,3.25
1014,7,3.75
1014,7,4.66
1014,7,2.29
1014,7,5.84
1014,7,5.35
1014,7,3.24
1014,7,4
1014,7,4.49
1014,7,4.81
1014,7,3.9
1014,7,2.91
1014,7,3.11
1014,7,6.5
1014,7,2.99
1014,7,6.23
1014,7,3.58
1014,7,2.89
1014,7,5.27
1014,7,4.14
1014,7,2.46
1014,7,3.77
1014,7,3.89
1014,7,2.97
1014,7,6.32
1014,7,5.63
1014,7,3.92
1014,7,3.37
1014,7,2.3
1014,8,1.9
1014,8,4.22
1014,8,5.57
1014,8,3.36
1014,8,3.91
1014,8,5.8
1014,8,11.12
1014,8,6.76
1014,8,5.02
1014,8,3.73
1014,9,1.61
1014,9,3.77
1014,9,3.36
1014,9,2.74
1014,9,3.34
1014,9,6.74
1014,9,3.63
1014,9,1.51
1014,9,5.45
1014,9,2.5
1014,9,1.54
1014,9,3.66
1014,9,3.93
1014,9,3.27
1014,9,2.28
1014,9,3.95
1014,10,3
1014,10,1.79
1014,10,5.88
1014,10,2.1
1014,10,2.91
1014,10,6.16
1014,10,3.63
1014,10,3.29
1014,11,4.31
1014,11,5.48
1014,11,4.38
1014,11,1.27
1014,11,4.01
1014,11,3.96
1014,11,7.98
1014,11,5.58
1014,11,3.89
1014,11,5.02
1014,11,5.92
1014,11,3.18
1014,11,8.77
1014,11,4.26
1014,11,1.87
1014,11,2.73
1014,12,5.82
1014,12,5.9
1014,12,3.99
1014,12,5.2
1014,12,4.64
1014,12,5.35
1014,12,3.71
1014,12,9.91
1014,12,4.33
1014,12,6.3
1014,12,1.68
1014,12,2.41
1014,13,1.74
1014,13,2.48
1014,13,4.54
1014,13,2.91
1014,13,7.28
1014,13,6.06
1014,13,3.93
1014,13,5.37
1014,13,3.41
1014,13,3.82
1014,13,3.96
1014,13,8.79
1014,13,2.92
1014,13,6.25
1014,13,2.66
1015,1,12.11
1015,1,10.88
1015,1,3.36
1015,1,6.79
1015,1,11.13
1015,1,6.94
1015,1,7.99
1015,1,6.39
1015,1,11.67
1015,1,7.49
1015,1,4.82
1015,1,11.7
1015,1,5.4
1015,1,6.74
1015,1,5.82
1015,1,4.66
1015,1,6.05
1015,1,7.24
1015,1,4.42
1015,1,9.67
1015,1,6.48
1015,1,9.5
1015,1,11.8
1015,1,4.3
1015,1,7.13
1015,1,6.45
1015,1,3.61
1015,1,6.41
1015,1,6.86
1015,1,8.9
1015,1,5.62
1015,1,8.46
1015,1,5.65
1015,1,8.8
1015,1,5.31
1015,1,4.75
1015,1,5.12
1015,1,2.84
1015,1,5.76
1015,1,7.32
1015,1,7.85
1015,1,4.73
1015,1,7.98
1015,1,6.98
1015,1,12.31
1015,1,5.55
1015,1,7.9
1015,1,3.2
1015,1,6.56
1015,1,5.04
1015,1,5.15
1015,1,6.3
1015,1,6.18
1015,1,13.27
1015,1,7.05
1015,1,3.79
1015,1,11.37
1015,1,9.37
1015,1,5.57
1015,1,6.11
1015,1,4.37
1015,2,6.51
1015,2,4.17
1015,2,9.11
1015,2,9.54
1015,2,3.46
1015,2,4.52
1015,2,8.42
1015,2,4.27
1015,2,6.54
1015,2,3.73
1015,2,5.08
1015,2,12.87
1015,2,8.3
1015,2,2.74
1015,2,2.85
1015,2,5.07
1015,2,3.36
1015,2,7.71
1015,2,4.8
1015,2,12.53
1015,2,3.52
1015,2,10.31
1015,2,5.48
1015,2,8.93
1015,2,12.44
1015,2,7.54
1015,2,5.25
1015,2,5.71
1015,2,9.56
1015,2,5.49
1015,2,9.35
1015,2,6.2
1015,2,4.27
1015,2,6.98
1015,2,7.13
1015,2,13.45
1015,2,5.46
1015,2,7.34
1015,2,6.92
1015,2,11.88
1015,2,9.2
1015,2,3.44
1015,2,4.51
1015,2,7.41
1015,2,2.81
1015,2,5.23
1015,2,8.16
1015,2,11.67
1015,2,8.35
1015,2,4.6
1015,3,6.42
1015,3,6.25
1015,3,8.45
1015,3,8.54
1015,3,6.62
1015,3,8.74
1015,3,7.49
1015,3,14.54
1015,3,6.38
1015,3,8.94
1015,3,12.6
1015,3,7.91
1015,3,11.48
1015,3,7.63
1015,3,6.95
1015,3,11.1
1015,3,7.6
1015,3,6.38
1015,3,8.1
1015,3,12.78
1015,3,13.75
1015,3,9.77
1015,3,12.73
1015,3,8.51
1015,3,11.82
1015,3,9.79
1015,3,7.47
1015,3,8.33
1015,3,7.86
1015,3,11.07
1015,3,7.71
1015,3,6.78
1015,3,7.11
1015,3,9.76
1015,3,7.62
1015,3,9.07
1015,3,13.08
1015,3,4.89
1015,3,9.17
1015,3,11.67
1015,3,6.57
1015,3,7.7
1015,3,13.43
1015,3,5.72
1015,3,7.02
1015,3,11.4
1015,3,5.37
1015,3,6.24
1015,3,7.35
1015,3,8.46
1015,3,5.8
1015,3,8.45
1015,3,7.26
1015,3,6.52
1015,3,9.73
1015,3,10.38
1015,3,11.45
1015,3,6.17
1015,3,10.13
1015,3,7.55
1015,3,5.02
1015,3,4.93
1015,3,6.48
1015,3,6.18
1015,3,13.14
1015,3,6.31
1015,3,10.09
1015,3,6.43
1015,3,11.25
1015,3,9.86
1015,3,9.96
1015,3,6.16
1015,3,10.62
1015,3,10.31
1015,3,5.37
1015,3,6.69
1015,3,8.41
1015,3,5.57
1015,3,12.05
1015,3,5.76
1015,3,6.34
1015,3,7.83
1015,3,5.91
1015,3,9.87
1015,4,12.07
1015,4,9.06
1015,4,4.56
1015,4,12.97
1015,4,10.95
1015,4,12.56
1015,4,7.05
1015,4,2.87
1015,4,12.69
1015,4,4.12
1015,4,10.04
1015,4,14.52
1015,4,9.88
1015,4,11.22
1015,4,12.24
1015,4,7.52
1015,4,14.38
1015,4,6.02
1015,4,5.93
1015,4,11.46
1015,4,9.62
1015,4,9.32
1015,4,6.68
1015,4,4.42
1015,4,9.24
1015,4,6.06
1015,4,12.66
1015,4,11.92
1015,4,9.53
1015,4,11.81
1015,4,7.34
1015,4,11.21
1015,4,4.34
1015,4,4.02
1015,4,5.23
1015,4,12.04
1015,4,7.34
1015,4,7.16
1015,4,4.2
1015,4,4.61
1015,4,10.01
1015,4,5.87
1015,4,9.3
1015,4,4.45
1015,4,13.76
1015,4,7.06
1015,4,12.44
1015,4,4.26
1015,4,4
1015,4,6.5
1015,4,9.85
1015,4,4.93
1015,4,6.14
1015,4,13.76
1015,4,5.88
1015,4,8.79
1015,4,9.62
1015,4,6.62
1015,4,4.98
1015,4,6.79
1015,4,11.56
1015,4,13.74
1015,4,3.99
1015,4,7.92
1015,4,4.37
1015,4,9.21
1015,4,11.48
1015,4,7.86
1015,4,9.37
1015,4,7.9
1015,4,14.77
1015,4,8.55
1015,4,9.56
1015,4,4.32
1015,4,3.97
1015,4,7.3
1015,4,9.81
1015,4,10.63
1015,4,4.38
1015,4,4.05
1015,4,10.87
1015,4,15.03
1015,4,8.02
1015,4,12.17
1015,4,5.25
1015,4,7.22
1015,4,4.72
1015,4,11.94
1015,4,3.04
1015,4,13.02
1015,4,4.39
1015,4,10.2
1015,4,4.65
1015,4,9.96
1015,4,4.24
1015,5,4.3
1015,5,4.73
1015,5,3.78
1015,5,3.38
1015,5,9.88
1015,5,6.94
1015,5,5.14
1015,5,8.59
1015,5,5.95
1015,5,5.59
1015,5,4.61
1015,5,11.52
1015,5,4.89
1015,5,4.63
1015,5,3.96
1015,5,4.68
1015,5,5.94
1015,5,5.04
1015,5,7.95
1015,5,7.29
1015,5,4.8
1015,5,5.7
1015,5,4.65
1015,5,3.77
1015,5,4.65
1015,5,4.62
1015,5,5.26
1015,5,4.76
1015,5,8.26
1015,5,6.67
1015,5,9.19
1015,5,5.16
1015,5,9.45
1015,5,6.54
1015,5,4.66
1015,5,7.52
1015,5,2.93
1015,5,5.58
1015,5,8.36
1015,5,4.44
1015,5,3.55
1015,5,3.54
1015,5,5.45
1015,5,5.26
1015,5,6
1015,5,9.01
1015,5,4.64
1015,5,6.5
1015,5,6.45
1015,5,7.05
1015,5,5.62
1015,5,4.33
1015,5,8.17
1015,5,5.02
1015,5,9.27
1015,5,3.4
1015,5,4.36
1015,5,5.34
1015,5,5.1
1015,5,5.48
1015,5,4.63
1015,5,5.45
1015,5,5.8
1015,5,4.45
1015,5,9.35
1015,5,4.78
1015,5,4.48
1015,5,6.14
1015,5,4.76
1015,5,6.8
1015,5,4.29
1015,5,4.63
1015,6,12.12
1015,6,14.58
1015,6,12.17
1015,6,12.21
1015,6,14.62
1015,6,11.69
1015,6,14.98
1015,6,18.16
1015,6,14.01
1015,6,14.01
1015,6,13.32
1015,6,12.64
1015,6,13.92
1015,6,11.74
1015,6,12.1
1015,6,12.91
1015,6,12.73
1015,6,10.9
1015,6,11.3
1015,6,11.31
1015,6,12.48
1015,6,13.94
1015,6,13.54
1015,6,16.79
1015,6,14.15
1015,6,12.03
1015,6,13.79
1015,6,12.02
1015,6,13.8
1015,6,12.28
1015,6,12.71
1015,6,12.4
1015,6,15.16
1015,6,11.92
1015,6,10.89
1015,6,11.52
1015,6,13.18
1015,6,13.74
1015,6,12.39
1015,6,14.28
1015,6,15.21
1015,6,18.32
1015,6,13.77
1015,6,12.48
1015,6,13.35
1015,6,12.58
1015,6,11.74
1015,6,16.13
1015,6,12.88
1015,6,13.44
1015,6,12.12
1015,6,13.22
1015,6,11.89
1015,6,13.7
1015,6,12.21
1015,6,11.52
1015,6,11.98
1015,6,14.86
1015,6,19.18
1015,6,16.03
1015,6,13.23
1015,6,13.36
1015,6,19.38
1015,6,12.95
1015,6,12.52
1015,6,10.72
1015,6,14.27
1015,6,12.83
1015,6,15.32
1015,6,10.63
1015,6,11.15
1015,6,15.96
1015,6,17.61
1015,6,12.79
1015,6,15.02
1015,6,11.16
1015,6,13.78
1015,6,11.19
1015,6,12.57
1015,6,12.82
1015,6,13.3
1015,6,15.45
1015,6,11.72
1015,6,15.03
1015,6,12.34
1015,6,12.73
1015,6,12.87
1015,6,10.87
1015,6,16.11
1015,6,19.3
1015,6,12.26
1015,6,11.84
1015,6,13.43
1015,6,15.78
1015,6,13.2
1015,6,12.58
1015,6,14.67
1015,6,14.11
1015,6,15.57
1015,6,15.24
1015,6,13.05
1015,6,12.42
1015,6,12.95
1015,6,12.66
1015,6,16.1
1015,6,12.24
1015,6,12.48
1015,6,17.11
1015,6,11.69
1015,7,3.45
1015,7,4.9
1015,7,4.98
1015,7,5.64
1015,7,4.64
1015,7,3.78
1015,7,5.07
1015,7,6.57
1015,7,8.52
1015,7,6.11
1015,7,4.04
1015,7,7.1
1015,7,6.43
1015,7,4.39
1015,7,4.02
1015,7,10.16
1015,7,3.9
1015,7,4.29
1015,7,3.85
1015,7,4.99
1015,7,6.8
1015,7,4.86
1015,7,9.78
1015,7,6.79
1015,7,5.12
1015,7,5.43
1015,7,3.71
1015,7,3.2
1015,7,5.85
1015,7,3.86
1015,7,8.82
1015,7,4.32
1015,7,4.99
1015,7,4.99
1015,7,9.03
1015,7,6.18
1015,7,3.37
1015,7,8.28
1015,7,5.3
1015,7,4.8
1015,7,6.45
1015,7,8.47
1015,7,6.07
1015,7,3.69
1015,7,9.75
1015,7,6.15
1015,7,7.35
1015,7,7.45
1015,7,5.96
1015,7,4.5
1015,7,4.41
1015,7,5.66
1015,7,3.55
1015,7,5.08
1015,7,4.99
1015,7,4.9
1015,7,3.87
1015,7,6.34
1015,7,3.91
1015,7,10.54
1015,7,7.42
1015,7,2.93
1015,7,3.28
1015,7,5.04
1015,7,4.82
1015,7,3.94
1015,7,7.23
1015,7,6.21
1015,7,2.94
1015,7,4.33
1015,7,6.59
1015,7,4.82
1015,7,4.12
1015,7,10.55
1015,7,6.18
1015,7,3.55
1015,7,6.16
1015,7,4.96
1015,7,7.07
1015,7,4.31
1015,7,4.87
1015,7,6.42
1015,7,7.97
1015,8,4.42
1015,8,2.89
1015,8,2.74
1015,8,4.43
1015,8,3.14
1015,8,14.04
1015,8,2.97
1015,9,4.52
1015,9,2.35
1015,9,4.1
1015,9,3.67
1015,9,2.08
1015,9,7.27
1015,9,5.8
1015,9,6.38
1015,9,5.46
1015,9,4.03
1015,9,6.16
1015,9,5.1
1015,10,2.43
1015,10,6.4
1015,10,4.78
1015,10,9.7
1015,10,2.78
1015,10,4.41
1015,10,2.31
1015,10,2.34
1015,10,5.27
1015,10,3.98
1015,10,3.89
1015,11,4.45
1015,11,2.44
1015,11,3.04
1015,11,6.13
1015,11,3.58
1015,11,4.09
1015,11,2.16
1015,12,7.29
1015,12,2.6
1015,12,1.82
1015,12,4.77
1015,12,3.93
1015,12,4.04
1015,12,2.81
1015,12,2.41
1015,13,11.16
1015,13,4.12
1016,1,9.53
1016,1,5.94
1016,1,4.84
1016,1,3.58
1016,1,6.46
1016,1,7.45
1016,1,10.07
1016,1,6.16
1016,1,4.54
1016,1,6.44
1016,1,8.19
1016,1,4.14
1016,1,3.98
1016,1,6.48
1016,1,13.03
1016,1,5.62
1016,1,3.78
1016,1,10.3
1016,1,4.9
1016,1,5.88
1016,1,8.01
1016,1,9.52
1016,1,4.96
1016,1,11.56
1016,1,6.14
1016,1,5.24
1016,1,4.59
1016,1,6.07
1016,1,8.86
1016,1,5.42
1016,1,6.42
1016,1,5.44
1016,1,6.08
1016,1,8.48
1016,1,6.21
1016,1,7.38
1016,1,3.58
1016,1,4.12
1016,1,5.53
1016,1,8.41
1016,1,6.34
1016,1,4.74
1016,1,8.3
1016,1,6.89
1016,1,6.4
1016,1,5.03
1016,1,10.52
1016,1,8.07
1016,1,4.71
1016,1,4.71
1016,1,3.96
1016,1,5.21
1016,1,13.36
1016,1,8.56
1016,1,9.88
1016,1,10.06
1016,1,4.37
1016,1,6.25
1016,1,7.79
1016,1,5.31
1016,2,8.97
1016,2,4.31
1016,2,4.74
1016,2,4.79
1016,2,6.66
1016,2,4.54
1016,2,10
1016,2,16.03
1016,2,4.33
1016,2,10.26
1016,2,14.21
1016,2,14.9
1016,2,6.02
1016,2,4.73
1016,2,12.27
1016,2,10.42
1016,2,12.3
1016,2,9.43
1016,2,7.47
1016,2,9.01
1016,2,11.84
1016,2,5.9
1016,2,8.05
1016,2,10.78
1016,2,7.63
1016,2,11.34
1016,2,15.38
1016,2,4.73
1016,2,6.59
1016,2,3.92
1016,2,3.14
1016,2,4.76
1016,2,8.2
1016,2,9.53
1016,2,6.5
1016,2,11.12
1016,2,7.56
1016,2,5.44
1016,2,3.24
1016,2,3.49
1016,2,6.51
1016,2,2.8
1016,2,4.56
1016,2,8.14
1016,2,6.04
1016,2,7.36
1016,2,5.8
1016,2,12.3
1016,2,3.93
1016,2,13.46
1016,2,4.9
1016,2,2.59
1016,2,8.41
1016,2,10.69
1016,2,6.06
1016,2,9.36
1016,2,8.17
1016,2,10.3
1016,2,5.88
1016,2,5.03
1016,3,10.14
1016,3,6.28
1016,3,14.53
1016,3,10.55
1016,3,6.33
1016,3,7.87
1016,3,12.16
1016,3,7.08
1016,3,9.12
1016,3,8.49
1016,3,7.51
1016,3,9.33
1016,3,9.3
1016,3,11.31
1016,3,5.04
1016,3,12.44
1016,3,7.16
1016,3,11.52
1016,3,7.53
1016,3,6.16
1016,3,8.82
1016,3,12.25
1016,3,12.27
1016,3,7.17
1016,3,12.56
1016,3,9.81
1016,3,6.47
1016,3,6.44
1016,3,11.01
1016,3,7.24
1016,3,7.22
1016,3,6
1016,3,7.7
1016,3,5.87
1016,3,8.2
1016,3,12.36
1016,3,8.31
1016,3,7.63
1016,3,12.77
1016,3,6.8
1016,3,6.87
1016,3,14.35
1016,3,7.22
1016,3,10.98
1016,3,8.79
1016,3,13.48
1016,3,6.74
1016,3,14.83
1016,3,8.84
1016,3,14.73
1016,3,7.29
1016,3,5.82
1016,3,11.45
1016,3,7.03
1016,3,7.16
1016,3,4.93
1016,3,8.34
1016,3,5.95
1016,3,6.46
1016,3,8.37
1016,3,11.96
1016,3,9.46
1016,3,7.17
1016,3,7.64
1016,3,7.68
1016,3,9.65
1016,3,11.33
1016,3,5.49
1016,3,5.37
1016,3,5.09
1016,3,11.99
1016,3,7.99
1016,3,7.49
1016,3,6.28
1016,3,7.46
1016,3,5.52
1016,3,8.79
1016,3,6.54
1016,3,8.58
1016,3,8.78
1016,3,8.78
1016,3,10.25
1016,3,8.4
1016,4,4.14
1016,4,6.39
1016,4,7.49
1016,4,9
1016,4,14.29
1016,4,10.9
1016,4,9.49
1016,4,4.33
1016,4,8.95
1016,4,12.89
1016,4,9.92
1016,4,4.88
1016,4,11
1016,4,11.26
1016,4,11.89
1016,4,9.98
1016,4,10.07
1016,4,4.99
1016,4,7.28
1016,4,17.84
1016,4,7
1016,4,14.71
1016,4,5.93
1016,4,4.88
1016,4,12.02
1016,4,8.68
1016,4,8.12
1016,4,17.67
1016,4,6.83
1016,4,5.11
1016,4,4.86
1016,4,11.8
1016,4,9.53
1016,4,6.97
1016,4,8.98
1016,4,11.71
1016,4,4.82
1016,4,5.62
1016,4,11.67
1016,4,7.05
1016,4,10.35
1016,4,7.92
1016,4,17.37
1016,4,5.15
1016,4,3.63
1016,4,8.67
1016,4,10.58
1016,4,9.17
1016,4,12.92
1016,4,8.35
1016,4,10.68
1016,4,10.17
1016,4,14.86
1016,4,5.67
1016,4,12.93
1016,4,5.83
1016,4,4.35
1016,4,4.05
1016,4,10.39
1016,4,4.74
1016,4,5.03
1016,4,7.24
1016,4,6.63
1016,4,11.76
1016,4,8.83
1016,4,7.43
1016,4,4.85
1016,4,11.98
1016,4,3.9
1016,4,3.28
1016,4,7.97
1016,4,16.38
1016,4,8.79
1016,4,13.79
1016,4,15.57
1016,4,6.81
1016,4,5.22
1016,4,7.18
1016,4,11.5
1016,4,7.88
1016,4,13.43
1016,4,10.26
1016,4,6.53
1016,4,6.32
1016,4,10.68
1016,4,10.93
1016,4,3.68
1016,4,4.95
1016,4,3.73
1016,4,7.79
1016,5,3.91
1016,5,6.87
1016,5,3.62
1016,5,7.52
1016,5,4.81
1016,5,5.18
1016,5,3.18
1016,5,3.98
1016,5,5.2
1016,5,5.49
1016,5,6.35
1016,5,3.86
1016,5,4.18
1016,5,3.86
1016,5,3.58
1016,5,3.69
1016,5,4.22
1016,5,3.15
1016,5,2.44
1016,5,3.57
1016,5,8.66
1016,5,4.4
1016,5,4.82
1016,5,5.47
1016,5,4.22
1016,5,10.41
1016,5,3.73
1016,5,5.05
1016,5,3.32
1016,5,4.39
1016,5,2.68
1016,5,4.37
1016,5,5.7
1016,5,5.29
1016,5,7.79
1016,5,3.49
1016,5,4.33
1016,5,4.32
1016,5,8.27
1016,5,5.56
1016,5,2.8
1016,5,4.67
1016,5,6.51
1016,5,5.24
1016,5,4.96
1016,5,3.91
1016,5,3.87
1016,5,3.68
1016,5,4.54
1016,5,4.81
1016,5,5.17
1016,5,4.55
1016,5,3.32
1016,5,6.21
1016,5,4.78
1016,5,5.5
1016,5,4.79
1016,5,3.8
1016,5,4.09
1016,5,10.73
1016,5,4.18
1016,5,6.25
1016,5,3.91
1016,5,3.76
1016,5,3.42
1016,5,6.21
1016,5,6.15
1016,5,3.45
1016,6,16.87
1016,6,14.96
1016,6,16.28
1016,6,17.69
1016,6,19.94
1016,6,28.28
1016,6,17.49
1016,6,15.86
1016,6,15.64
1016,6,19.09
1016,6,18.38
1016,6,14.7
1016,6,16.03
1016,6,19.21
1016,6,15.34
1016,6,17.67
1016,6,15.18
1016,6,15.83
