sessionId,client_id,session_start_ts,session_end_ts
1571652100,1614113094.1571599276,2019-10-21 13:01:40.873258,2019-10-21 13:32:46.098794
1571652114,1235642408.1571270250,2019-10-21 13:01:54.982942,2019-10-21 13:01:59.901185
1571652118,1220378683.1571499868,2019-10-21 13:01:58.904971,2019-10-21 13:03:02.921149
1571652119,1235642408.1571270250,2019-10-21 13:01:59.921179,2019-10-21 13:01:59.921179
1571652133,1235642408.1571270250,2019-10-21 13:02:13.703477,2019-10-21 13:02:13.710011
1571652163,78983051.1570702008,2019-10-21 13:02:43.717066,2019-10-21 13:15:04.104175
1571652185,1220378683.1571499868,2019-10-21 13:03:05.181625,2019-10-21 13:03:05.359344
1571652217,1220378683.1571499868,2019-10-21 13:03:37.430124,2019-10-21 13:06:25.349002
1571652258,339081253.1570445710,2019-10-21 13:04:18.927630,2019-10-21 13:05:06.671916
1571652306,339081253.1570445710,2019-10-21 13:05:06.678863,2019-10-21 13:06:19.447417
1571652334,1338190105.1570445142,2019-10-21 13:05:34.385319,2019-10-21 13:05:34.385319
1571652425,339081253.1570445710,2019-10-21 13:07:05.489420,2019-10-21 13:07:09.740400
1571652430,742812072.1571510890,2019-10-21 13:07:10.865469,2019-10-21 13:10:30.423756
1571652451,1053513220.1571652443,2019-10-21 13:07:31.556276,2019-10-21 13:29:35.528145
1571652525,339081253.1570445710,2019-10-21 13:08:45.667163,2019-10-21 13:10:11.505240
1571652556,582212419.1571224447,2019-10-21 13:09:16.010837,2019-10-21 13:09:16.010837
1571652581,666383915.1533019586,2019-10-21 13:09:41.955976,2019-10-21 13:32:20.962918
1571652612,339081253.1570445710,2019-10-21 13:10:12.776669,2019-10-21 13:10:12.776669
1571652903,1783232328.1571118732,2019-10-21 13:15:03.718353,2019-10-21 13:42:02.764538
1571652930,2038167088.1571652775,2019-10-21 13:15:30.091489,2019-10-21 13:21:48.557513
1571653084,2036462398.1570552012,2019-10-21 13:18:04.282161,2019-10-21 13:18:04.282161
1571653089,1970087289.1570785318,2019-10-21 13:18:09.610822,2019-10-21 13:45:13.081564
1571653115,1899503883.1530005795,2019-10-21 13:18:35.268681,2019-10-21 14:27:54.234657
1571653151,2036462398.1570552012,2019-10-21 13:19:11.358580,2019-10-21 13:21:51.260054
1571653244,594163068.1571312590,2019-10-21 13:20:44.484333,2019-10-21 13:20:44.484333
1571653252,594163068.1571312590,2019-10-21 13:20:52.245059,2019-10-21 13:23:00.086828
1571653254,1604027149.1570617772,2019-10-21 13:20:54.465915,2019-10-21 13:20:54.465915
1571653331,1906911859.1571653331,2019-10-21 13:22:11.830404,2019-10-21 13:29:02.786672
1571653334,2036462398.1570552012,2019-10-21 13:22:14.471557,2019-10-21 13:22:14.471557
1571653340,2036462398.1570552012,2019-10-21 13:22:20.897096,2019-10-21 13:28:45.628919
1571653381,594163068.1571312590,2019-10-21 13:23:01.006520,2019-10-21 13:23:01.006520
1571653385,416674176.1571156984,2019-10-21 13:23:05.430855,2019-10-21 13:26:48.131635
1571653445,594163068.1571312590,2019-10-21 13:24:05.744090,2019-10-21 13:24:24.888700
1571653512,594163068.1571312590,2019-10-21 13:25:12.450623,2019-10-21 13:25:12.450623
1571653519,594163068.1571312590,2019-10-21 13:25:19.954755,2019-10-21 13:25:19.954755
1571653735,2036462398.1570552012,2019-10-21 13:28:55.799413,2019-10-21 13:28:55.799413
1571653761,1509844677.1571259619,2019-10-21 13:29:21.901434,2019-10-21 13:29:26.806839
1571653779,2036462398.1570552012,2019-10-21 13:29:39.488662,2019-10-21 13:29:39.488662
1571653803,1237877732.1571041710,2019-10-21 13:30:03.460666,2019-10-21 13:31:01.940682
1571653847,2036462398.1570552012,2019-10-21 13:30:47.891754,2019-10-21 13:30:47.891754
1571653867,2036462398.1570552012,2019-10-21 13:31:07.553205,2019-10-21 13:31:07.553205
1571653930,2036462398.1570552012,2019-10-21 13:32:10.022813,2019-10-21 13:32:10.022813
1571653942,2036462398.1570552012,2019-10-21 13:32:22.253134,2019-10-21 13:32:22.253134
1571653993,2036462398.1570552012,2019-10-21 13:33:13.695717,2019-10-21 13:33:13.695717
1571654004,2036462398.1570552012,2019-10-21 13:33:24.141783,2019-10-21 13:38:36.960640
1571654156,1412566812.1571651748,2019-10-21 13:35:56.049086,2019-10-21 13:40:13.979878
1571654158,498383995.1570874478,2019-10-21 13:35:58.569539,2019-10-21 13:35:59.505130
1571654241,1848813406.1571641664,2019-10-21 13:37:21.698431,2019-10-21 14:12:43.326837
1571654342,791057347.1571633907,2019-10-21 13:39:02.199816,2019-10-21 13:56:38.655298
1571654412,2036462398.1570552012,2019-10-21 13:40:12.062536,2019-10-21 13:42:03.844251
1571654469,1412566812.1571651748,2019-10-21 13:41:09.746459,2019-10-21 13:44:45.509757
1571654566,2036462398.1570552012,2019-10-21 13:42:46.652989,2019-10-21 13:42:46.652989
1571654649,782148620.1571463179,2019-10-21 13:44:09.191890,2019-10-21 13:47:19.360160
1571654664,2036462398.1570552012,2019-10-21 13:44:24.422718,2019-10-21 13:45:30.413043
1571654780,2036462398.1570552012,2019-10-21 13:46:20.284253,2019-10-21 13:48:05.364771
1571654793,1835124170.1571380747,2019-10-21 13:46:33.611505,2019-10-21 13:46:35.489429
1571654799,208848196.1571395190,2019-10-21 13:46:39.057163,2019-10-21 14:38:10.333706
1571654812,138768361.1571595662,2019-10-21 13:46:52.880758,2019-10-21 13:47:11.808473
1571654861,782148620.1571463179,2019-10-21 13:47:41.517127,2019-10-21 13:47:49.989328
1571654883,809361808.1571294078,2019-10-21 13:48:03.256271,2019-10-21 13:48:39.401818
1571654891,782148620.1571463179,2019-10-21 13:48:11.393966,2019-10-21 14:03:40.024133
1571654919,809361808.1571294078,2019-10-21 13:48:39.422754,2019-10-21 13:51:04.328343
1571654938,128526373.1570437551,2019-10-21 13:48:58.305513,2019-10-21 13:51:24.032720
1571654975,138768361.1571595662,2019-10-21 13:49:35.559126,2019-10-21 13:49:58.544555
1571655031,407012228.1571655030,2019-10-21 13:50:31.547891,2019-10-21 14:00:29.699610
1571655078,300999097.1571649773,2019-10-21 13:51:18.859450,2019-10-21 14:13:13.917278
1571655133,809361808.1571294078,2019-10-21 13:52:13.947832,2019-10-21 13:52:13.948476
1571655144,809361808.1571294078,2019-10-21 13:52:24.660184,2019-10-21 13:57:06.574343
1571655262,1496765294.1570521536,2019-10-21 13:54:22.152706,2019-10-21 13:56:35.301515
1571655291,339081253.1570445710,2019-10-21 13:54:51.095405,2019-10-21 13:54:51.095405
1571655395,374584327.1571379842,2019-10-21 13:56:35.553884,2019-10-21 14:15:30.647669
1571655434,1615261463.1571060961,2019-10-21 13:57:14.927415,2019-10-21 13:58:16.609309
1571655439,487387516.1571165915,2019-10-21 13:57:19.304211,2019-10-21 13:57:51.594222
1571655513,487387516.1571165915,2019-10-21 13:58:33.971431,2019-10-21 13:58:42.094975
1571655546,809361808.1571294078,2019-10-21 13:59:06.461318,2019-10-21 13:59:27.516797
1571655555,487387516.1571165915,2019-10-21 13:59:15.833598,2019-10-21 14:03:25.121938
1571655571,809361808.1571294078,2019-10-21 13:59:31.482380,2019-10-21 13:59:31.482380
1571655628,33848844.1570707763,2019-10-21 14:00:28.412608,2019-10-21 15:26:12.038443
1571655665,855308699.1547730012,2019-10-21 14:01:05.158765,2019-10-21 14:03:19.436265
1571655841,1985271862.1571638430,2019-10-21 14:04:01.710376,2019-10-21 14:04:01.710376
1571655866,701653431.1543872212,2019-10-21 14:04:26.623128,2019-10-21 14:04:44.474887
1571655878,2036462398.1570552012,2019-10-21 14:04:38.338671,2019-10-21 14:04:38.338671
1571655917,701653431.1543872212,2019-10-21 14:05:17.980232,2019-10-21 14:05:53.154963
1571655920,2036462398.1570552012,2019-10-21 14:05:20.713381,2019-10-21 14:07:32.864944
1571655956,1167682430.1571655948,2019-10-21 14:05:56.282169,2019-10-21 14:10:44.622360
1571656018,644508649.1571298600,2019-10-21 14:06:58.921423,2019-10-21 14:14:21.142144
1571656041,78983051.1570702008,2019-10-21 14:07:21.522182,2019-10-21 15:23:07.412817
1571656113,900400179.1571656110,2019-10-21 14:08:33.187243,2019-10-21 14:14:23.578477
1571656211,498383995.1570874478,2019-10-21 14:10:11.410725,2019-10-21 14:22:26.053027
1571656350,322497250.1571656332,2019-10-21 14:12:30.065649,2019-10-21 14:31:31.856205
1571656380,742812072.1571510890,2019-10-21 14:13:00.803855,2019-10-21 14:29:01.343958
1571656455,502409650.1570523308,2019-10-21 14:14:15.074914,2019-10-21 14:35:40.610260
1571656478,122810041.1547990986,2019-10-21 14:14:38.936360,2019-10-21 14:19:11.722054
1571656484,41993499.1571651913,2019-10-21 14:14:44.187633,2019-10-21 14:25:06.593016
1571656508,220423393.1571218721,2019-10-21 14:15:08.934424,2019-10-21 14:27:33.909746
1571656601,1153952088.1571656596,2019-10-21 14:16:41.036824,2019-10-21 14:32:14.261864
1571656725,1733273865.1538117985,2019-10-21 14:18:45.299356,2019-10-21 14:20:20.289333
1571656727,1486959374.1571393987,2019-10-21 14:18:47.737435,2019-10-21 14:19:52.965050
1571656755,701653431.1543872212,2019-10-21 14:19:15.055355,2019-10-21 14:49:57.501446
1571656908,216353443.1570999911,2019-10-21 14:21:48.181970,2019-10-21 14:25:02.439058
1571656978,914849064.1571216692,2019-10-21 14:22:58.271775,2019-10-21 14:22:58.471696
1571657001,1853806545.1571657001,2019-10-21 14:23:21.977915,2019-10-21 14:32:17.746907
1571657206,1285149034.1571228525,2019-10-21 14:26:46.452227,2019-10-21 14:31:09.502013
1571657249,1342135715.1527645979,2019-10-21 14:27:29.784573,2019-10-21 15:26:31.946882
1571657292,128526373.1570437551,2019-10-21 14:28:12.709108,2019-10-21 14:33:09.990868
1571657397,2119353560.1571657413,2019-10-21 14:29:57.382043,2019-10-21 14:46:50.346759
1571657567,36743121.1571657562,2019-10-21 14:32:47.467759,2019-10-21 14:37:46.515623
1571657747,213797173.1571647401,2019-10-21 14:35:47.106879,2019-10-21 14:36:37.990432
1571657812,273428681.1571657807,2019-10-21 14:36:52.724684,2019-10-21 15:06:18.565704
1571657833,796855593.1570460554,2019-10-21 14:37:13.257969,2019-10-21 14:41:02.043370
1571657856,669674239.1571657856,2019-10-21 14:37:36.843999,2019-10-21 15:11:07.717716
1571657868,1580986603.1570831112,2019-10-21 14:37:48.408060,2019-10-21 14:55:53.305940
1571657962,795171329.1571657982,2019-10-21 14:39:22.413061,2019-10-21 14:46:53.966981
1571657964,1509844677.1571259619,2019-10-21 14:39:24.478872,2019-10-21 14:49:15.668392
1571658160,2036462398.1570552012,2019-10-21 14:42:40.169926,2019-10-21 14:42:40.169926
1571658167,2036462398.1570552012,2019-10-21 14:42:47.161817,2019-10-21 14:42:47.161817
1571658184,1794711599.1571658174,2019-10-21 14:43:04.045909,2019-10-21 14:56:02.605135
1571658196,2036462398.1570552012,2019-10-21 14:43:16.959716,2019-10-21 14:43:16.959716
1571658198,2036462398.1570552012,2019-10-21 14:43:18.279331,2019-10-21 14:43:18.910940
1571658207,2036462398.1570552012,2019-10-21 14:43:27.130378,2019-10-21 14:43:27.754960
1571658248,2036462398.1570552012,2019-10-21 14:44:08.825183,2019-10-21 14:44:08.825183
1571658253,2036462398.1570552012,2019-10-21 14:44:13.251415,2019-10-21 14:46:11.542639
1571658364,1407200070.1570556651,2019-10-21 14:46:04.441951,2019-10-21 14:46:55.495697
1571658379,201611086.1570971867,2019-10-21 14:46:19.433779,2019-10-21 14:46:19.433779
1571658609,809361808.1571294078,2019-10-21 14:50:09.835431,2019-10-21 14:51:07.627714
1571658621,1632701977.1571488997,2019-10-21 14:50:21.965957,2019-10-21 15:26:20.001193
1571658667,809361808.1571294078,2019-10-21 14:51:07.651192,2019-10-21 14:52:01.503732
1571658687,742531253.1571658685,2019-10-21 14:51:27.631130,2019-10-21 14:57:57.992715
1571658709,352912652.1571658708,2019-10-21 14:51:49.726712,2019-10-21 15:08:15.321133
1571658722,809361808.1571294078,2019-10-21 14:52:02.862542,2019-10-21 14:52:02.862542
1571658796,809361808.1571294078,2019-10-21 14:53:16.279315,2019-10-21 14:55:09.493064
1571658887,385350383.1570428896,2019-10-21 14:54:47.881606,2019-10-21 14:55:33.553009
1571658909,474898907.1571059507,2019-10-21 14:55:09.483815,2019-10-21 14:57:51.792824
1571658947,2142801482.1570523437,2019-10-21 14:55:47.082381,2019-10-21 14:55:47.082381
1571658964,2142801482.1570523437,2019-10-21 14:56:04.249900,2019-10-21 15:00:02.913889
1571658983,1633351962.1571658975,2019-10-21 14:56:23.343229,2019-10-21 15:10:17.085445
1571659016,809361808.1571294078,2019-10-21 14:56:56.701491,2019-10-21 14:56:56.767069
1571659028,809361808.1571294078,2019-10-21 14:57:08.216109,2019-10-21 14:57:51.538053
1571659030,1912402945.1571659028,2019-10-21 14:57:10.708203,2019-10-21 14:58:36.214593
1571659056,984543438.1571487648,2019-10-21 14:57:36.238474,2019-10-21 15:09:02.788482
1571659225,1401986766.1571659225,2019-10-21 15:00:25.306910,2019-10-21 15:36:43.667060
1571659249,2142801482.1570523437,2019-10-21 15:00:49.776073,2019-10-21 15:00:49.776073
1571659296,2142801482.1570523437,2019-10-21 15:01:36.523834,2019-10-21 15:05:48.499903
1571659300,1486959374.1571393987,2019-10-21 15:01:40.303959,2019-10-21 15:04:49.897261
1571659376,1138639243.1570936482,2019-10-21 15:02:56.501181,2019-10-21 15:03:12.041303
1571659390,138768361.1571595662,2019-10-21 15:03:10.229048,2019-10-21 15:03:10.754925
1571659419,220423393.1571218721,2019-10-21 15:03:39.640139,2019-10-21 15:50:28.492897
1571659432,742531253.1571658685,2019-10-21 15:03:52.040932,2019-10-21 15:03:52.040932
1571659474,855222019.1570607556,2019-10-21 15:04:34.490450,2019-10-21 15:04:54.161174
1571659681,1533614964.1571314557,2019-10-21 15:08:01.276094,2019-10-21 15:08:01.276094
1571659697,352912652.1571658708,2019-10-21 15:08:17.728347,2019-10-21 15:14:15.604945
1571659787,1853806545.1571657001,2019-10-21 15:09:47.244152,2019-10-21 15:10:27.711227
1571659820,471875222.1570615592,2019-10-21 15:10:20.539795,2019-10-21 15:11:44.807149
1571660026,1539178258.1571389129,2019-10-21 15:13:46.570911,2019-10-21 15:13:46.788063
1571660107,1211294061.1526543032,2019-10-21 15:15:07.964627,2019-10-21 15:22:38.379549
1571660151,315328470.1571660150,2019-10-21 15:15:51.310035,2019-10-21 15:18:53.145307
1571660194,409834487.1475660719,2019-10-21 15:16:34.298172,2019-10-21 16:08:50.264979
1571660409,2044973750.1571402395,2019-10-21 15:20:09.899864,2019-10-21 15:20:11.528139
1571660470,352912652.1571658708,2019-10-21 15:21:10.805876,2019-10-21 15:21:31.131764
1571660533,402146511.1571378075,2019-10-21 15:22:13.879620,2019-10-21 15:30:17.024218
1571660668,1315024715.1571660665,2019-10-21 15:24:28.156551,2019-10-21 15:56:39.247092
1571660764,782013751.1571660746,2019-10-21 15:26:04.323781,2019-10-21 16:09:30.120003
1571660860,2119353560.1571657413,2019-10-21 15:27:40.785006,2019-10-21 16:02:54.663031
1571660866,1145677379.1571660865,2019-10-21 15:27:46.607591,2019-10-21 16:31:48.531258
1571661174,907374686.1571577209,2019-10-21 15:32:54.059048,2019-10-21 15:35:40.743977
1571661218,1614113094.1571599276,2019-10-21 15:33:38.534090,2019-10-21 15:33:38.534090
1571661326,128526373.1570437551,2019-10-21 15:35:26.092284,2019-10-21 16:09:56.232658
1571661337,1951439636.1571661087,2019-10-21 15:35:37.683743,2019-10-21 18:02:58.780698
1571661428,273428681.1571657807,2019-10-21 15:37:08.139943,2019-10-21 15:47:29.125356
1571661576,796855593.1570460554,2019-10-21 15:39:36.079893,2019-10-21 15:43:30.961803
1571661630,855222019.1570607556,2019-10-21 15:40:30.131041,2019-10-21 15:41:17.950716
1571661677,639079448.1571661669,2019-10-21 15:41:17.242673,2019-10-21 15:54:05.080373
1571662033,703742697.1571644473,2019-10-21 15:47:13.408242,2019-10-21 15:49:12.776685
1571662215,1338190105.1570445142,2019-10-21 15:50:15.494879,2019-10-21 16:12:25.193723
1571662233,220423393.1571218721,2019-10-21 15:50:33.003049,2019-10-21 15:50:47.492656
1571662233,915872367.1571040166,2019-10-21 15:50:33.289344,2019-10-21 15:55:45.786068
1571662241,2015098947.1570811677,2019-10-21 15:50:41.716961,2019-10-21 15:50:59.546550
1571662342,1842101813.1570797873,2019-10-21 15:52:22.947879,2019-10-21 15:52:22.947879
1571662360,241933849.1571075256,2019-10-21 15:52:40.449108,2019-10-21 15:52:40.449108
1571662365,2058766876.1571146330,2019-10-21 15:52:45.892049,2019-10-21 15:52:45.892049
1571662399,2015098947.1570811677,2019-10-21 15:53:19.407541,2019-10-21 15:53:21.770696
1571662496,983428703.1571651853,2019-10-21 15:54:56.946714,2019-10-21 15:56:18.458658
1571662571,1730746008.1571662911,2019-10-21 15:56:11.662818,2019-10-21 16:21:00.929141
1571662626,33848844.1570707763,2019-10-21 15:57:06.119885,2019-10-21 15:57:06.119885
1571662634,706088360.1518698703,2019-10-21 15:57:14.410406,2019-10-21 16:04:32.903268
1571662646,1988031135.1571382224,2019-10-21 15:57:26.526316,2019-10-21 15:57:26.526316
1571662662,2119363400.1571037665,2019-10-21 15:57:42.828923,2019-10-21 15:58:09.434495
1571662714,1988031135.1571382224,2019-10-21 15:58:34.490752,2019-10-21 16:07:42.237307
1571662761,138768361.1571595662,2019-10-21 15:59:21.400983,2019-10-21 15:59:26.770696
1571662774,978056618.1571434053,2019-10-21 15:59:34.691767,2019-10-21 16:00:27.765949
1571662827,978056618.1571434053,2019-10-21 16:00:27.813694,2019-10-21 16:00:50.682703
1571662910,978056618.1571434053,2019-10-21 16:01:50.184338,2019-10-21 16:02:51.539837
1571663025,29456535.1571091849,2019-10-21 16:03:45.339423,2019-10-21 16:05:59.207694
1571663071,978056618.1571434053,2019-10-21 16:04:31.469598,2019-10-21 16:12:02.960366
1571663105,585830997.1570890864,2019-10-21 16:05:05.297801,2019-10-21 16:05:05.297801
1571663135,1044236496.1571663134,2019-10-21 16:05:35.546106,2019-10-21 16:19:56.888360
1571663168,1598142297.1571144710,2019-10-21 16:06:08.438669,2019-10-21 16:41:46.974304
1571663253,1390391485.1570983351,2019-10-21 16:07:33.494715,2019-10-21 16:16:39.624036
1571663553,1338190105.1570445142,2019-10-21 16:12:33.074667,2019-10-21 17:06:36.684902
1571663691,1710597118.1571663690,2019-10-21 16:14:51.671905,2019-10-21 16:26:09.766670
1571663742,1812826855.1571612813,2019-10-21 16:15:42.751558,2019-10-21 16:15:42.751558
1571663744,585830997.1570890864,2019-10-21 16:15:44.916899,2019-10-21 16:15:44.916899
1571663757,585830997.1570890864,2019-10-21 16:15:57.578483,2019-10-21 16:15:57.578483
1571663816,1144840245.1571659994,2019-10-21 16:16:56.204893,2019-10-21 16:24:35.347269
1571663857,339312257.1571663727,2019-10-21 16:17:37.129755,2019-10-21 16:28:07.786099
1571663894,1456222855.1570451059,2019-10-21 16:18:14.691023,2019-10-21 16:20:02.036553
1571663955,402146511.1571378075,2019-10-21 16:19:15.808340,2019-10-21 16:19:47.134430
1571664025,585830997.1570890864,2019-10-21 16:20:25.407112,2019-10-21 16:20:25.407112
1571664027,585830997.1570890864,2019-10-21 16:20:27.888944,2019-10-21 16:22:11.996015
1571664074,978056618.1571434053,2019-10-21 16:21:14.099535,2019-10-21 16:22:11.244136
1571664131,978056618.1571434053,2019-10-21 16:22:11.256748,2019-10-21 16:22:11.256748
1571664134,1582555492.1570554711,2019-10-21 16:22:14.237024,2019-10-21 16:22:14.237024
1571664174,978056618.1571434053,2019-10-21 16:22:54.288052,2019-10-21 16:22:54.304871
1571664175,585830997.1570890864,2019-10-21 16:22:55.173017,2019-10-21 16:25:05.164551
1571664178,978056618.1571434053,2019-10-21 16:22:58.661475,2019-10-21 16:22:58.661475
1571664185,978056618.1571434053,2019-10-21 16:23:05.208387,2019-10-21 16:23:05.208387
1571664221,1211294061.1526543032,2019-10-21 16:23:41.211982,2019-10-21 16:24:40.376678
1571664309,585830997.1570890864,2019-10-21 16:25:09.889079,2019-10-21 16:25:09.889079
1571664331,1252947529.1571664121,2019-10-21 16:25:31.996955,2019-10-21 16:34:04.120932
1571664392,1761335742.1571664394,2019-10-21 16:26:32.596590,2019-10-21 18:13:25.300696
1571664463,408054489.1570462741,2019-10-21 16:27:43.806034,2019-10-21 18:15:15.125498
1571664501,78983051.1570702008,2019-10-21 16:28:21.324718,2019-10-21 16:56:23.646167
1571664535,2127660129.1571509111,2019-10-21 16:28:55.946539,2019-10-21 16:29:18.746934
1571664638,1521222880.1571568562,2019-10-21 16:30:38.168287,2019-10-21 16:33:07.781094
1571664768,585830997.1570890864,2019-10-21 16:32:48.968803,2019-10-21 16:32:48.968803
1571664895,1429654544.1570608986,2019-10-21 16:34:55.930264,2019-10-21 16:34:55.930264
1571664918,585830997.1570890864,2019-10-21 16:35:18.193530,2019-10-21 16:37:14.136405
1571665070,1611817837.1571665042,2019-10-21 16:37:50.776755,2019-10-21 16:39:33.867145
1571665086,977251454.1571665085,2019-10-21 16:38:06.843708,2019-10-21 17:52:17.016263
1571665092,2014003584.1571331293,2019-10-21 16:38:12.166031,2019-10-21 16:39:38.862003
1571665179,1611817837.1571665042,2019-10-21 16:39:39.498223,2019-10-21 16:57:57.584531
1571665258,928068310.1571594812,2019-10-21 16:40:58.508943,2019-10-21 16:41:00.186831
1571665334,585830997.1570890864,2019-10-21 16:42:14.123155,2019-10-21 16:42:14.123155
1571665336,585830997.1570890864,2019-10-21 16:42:16.940382,2019-10-21 16:42:16.940382
1571665421,1588706507.1571665319,2019-10-21 16:43:41.975369,2019-10-21 16:56:46.673984
1571665539,1082184625.1571665532,2019-10-21 16:45:39.650584,2019-10-21 17:10:09.130376
1571665745,1006928680.1551009242,2019-10-21 16:49:05.978205,2019-10-21 16:49:05.978205
1571665873,692468200.1544096473,2019-10-21 16:51:13.207541,2019-10-21 16:55:11.557190
1571665978,191900417.1570897119,2019-10-21 16:52:58.973357,2019-10-21 16:54:53.229350
1571666032,1196459587.1571138679,2019-10-21 16:53:52.419163,2019-10-21 17:16:09.765101
1571666083,451541251.1521999552,2019-10-21 16:54:43.214350,2019-10-21 16:54:43.214350
1571666176,761485950.1571666173,2019-10-21 16:56:16.521402,2019-10-21 17:02:14.839229
1571666182,394128408.1570969353,2019-10-21 16:56:22.014831,2019-10-21 16:56:24.434905
1571666223,394128408.1570969353,2019-10-21 16:57:03.304898,2019-10-21 16:57:06.545075
1571666255,692468200.1544096473,2019-10-21 16:57:35.353126,2019-10-21 17:03:12.193423
1571666384,1498861840.1570903912,2019-10-21 16:59:44.677971,2019-10-21 17:03:42.088897
1571666402,1138639243.1570936482,2019-10-21 17:00:02.516390,2019-10-21 17:01:19.273554
1571666493,1692046318.1571666493,2019-10-21 17:01:33.256139,2019-10-21 17:05:42.102994
1571666789,179433069.1571666556,2019-10-21 17:06:29.325959,2019-10-21 17:39:14.418494
1571666838,16588431.1571300549,2019-10-21 17:07:18.889986,2019-10-21 17:09:34.537615
1571666912,35981902.1571478342,2019-10-21 17:08:32.458848,2019-10-21 17:13:07.306938
1571667292,16588431.1571300549,2019-10-21 17:14:52.242470,2019-10-21 17:28:44.579247
1571667334,1619982006.1571391580,2019-10-21 17:15:34.651095,2019-10-21 17:15:34.651228
1571667903,1752336015.1571667892,2019-10-21 17:25:03.568511,2019-10-21 17:25:03.568511
1571667912,804089556.1546794573,2019-10-21 17:25:12.609304,2019-10-21 17:39:32.927730
1571667951,1641898918.1571667952,2019-10-21 17:25:51.977671,2019-10-21 17:34:16.410542
1571667962,1548721363.1548752094,2019-10-21 17:26:02.682122,2019-10-21 17:29:07.194479
1571667994,986274551.1571667927,2019-10-21 17:26:34.783399,2019-10-21 17:26:34.783399
1571668240,100017173.1571504736,2019-10-21 17:30:40.857965,2019-10-21 17:58:31.237656
1571668356,1267735910.1571668347,2019-10-21 17:32:36.409735,2019-10-21 18:11:26.540144
1571668504,2058766876.1571146330,2019-10-21 17:35:04.591323,2019-10-21 17:36:59.588679
1571668576,1285149034.1571228525,2019-10-21 17:36:16.803119,2019-10-21 18:16:33.966873
1571668652,1175462691.1570564907,2019-10-21 17:37:32.887398,2019-10-21 17:46:20.174467
1571668872,1848628702.1571237555,2019-10-21 17:41:12.291440,2019-10-21 17:41:12.291440
1571668913,78983051.1570702008,2019-10-21 17:41:53.024574,2019-10-21 18:09:05.992652
1571668928,804089556.1546794573,2019-10-21 17:42:08.207650,2019-10-21 17:44:35.050873
1571669057,978056618.1571434053,2019-10-21 17:44:17.451483,2019-10-21 17:44:18.535778
1571669060,978056618.1571434053,2019-10-21 17:44:20.770053,2019-10-21 17:44:20.770053
1571669066,348720560.1567750871,2019-10-21 17:44:26.232825,2019-10-21 17:44:27.732560
1571669067,1848628702.1571237555,2019-10-21 17:44:27.847561,2019-10-21 17:44:27.847561
1571669069,348720560.1567750871,2019-10-21 17:44:29.364371,2019-10-21 17:44:29.364371
1571669073,348720560.1567750871,2019-10-21 17:44:33.873800,2019-10-21 17:44:33.873800
1571669075,348720560.1567750871,2019-10-21 17:44:35.308064,2019-10-21 17:44:35.308064
1571669084,978056618.1571434053,2019-10-21 17:44:44.725795,2019-10-21 17:44:44.725795
1571669096,1848628702.1571237555,2019-10-21 17:44:56.086130,2019-10-21 17:44:56.086130
1571669102,1848628702.1571237555,2019-10-21 17:45:02.556198,2019-10-21 17:52:06.402455
1571669126,978056618.1571434053,2019-10-21 17:45:26.564353,2019-10-21 17:45:26.581010
1571669143,978056618.1571434053,2019-10-21 17:45:43.037693,2019-10-21 17:45:44.778395
1571669146,2136409267.1570724496,2019-10-21 17:45:46.381378,2019-10-21 17:45:54.579192
1571669229,2117093364.1571669228,2019-10-21 17:47:09.089189,2019-10-21 17:50:08.742776
1571669376,1604252443.1571538858,2019-10-21 17:49:36.562618,2019-10-21 17:50:14.809413
1571669400,855308699.1547730012,2019-10-21 17:50:00.162059,2019-10-21 17:50:58.855975
1571669414,1604252443.1571538858,2019-10-21 17:50:14.867784,2019-10-21 17:52:45.162935
1571669528,1848628702.1571237555,2019-10-21 17:52:08.178518,2019-10-21 17:52:08.178518
1571669587,1604252443.1571538858,2019-10-21 17:53:07.860623,2019-10-21 17:53:07.976242
1571669589,1407200070.1570556651,2019-10-21 17:53:09.726075,2019-10-21 17:58:57.257421
1571669598,660298926.1571490595,2019-10-21 17:53:18.850424,2019-10-21 17:53:18.850424
1571669674,1848628702.1571237555,2019-10-21 17:54:34.868710,2019-10-21 17:55:39.123488
1571669746,1848628702.1571237555,2019-10-21 17:55:46.811626,2019-10-21 17:55:46.811626
1571669776,1848628702.1571237555,2019-10-21 17:56:16.286068,2019-10-21 17:56:16.286068
1571669885,683374695.1571669884,2019-10-21 17:58:05.008347,2019-10-21 18:08:51.329659
1571669890,1823736377.1571483818,2019-10-21 17:58:10.909104,2019-10-21 18:02:16.679996
1571669937,1848628702.1571237555,2019-10-21 17:58:57.005519,2019-10-21 17:58:57.005519
1571670030,1757533946.1571670030,2019-10-21 18:00:30.639652,2019-10-21 18:02:40.595764
1571670149,679063491.1571670144,2019-10-21 18:02:29.991552,2019-10-21 18:05:18.912343
1571670164,660298926.1571490595,2019-10-21 18:02:44.405395,2019-10-21 18:02:45.921005
1571670235,211956726.1571544565,2019-10-21 18:03:55.328641,2019-10-21 18:04:49.900221
1571670360,1848628702.1571237555,2019-10-21 18:06:00.777784,2019-10-21 18:16:22.724904
1571670363,1632862646.1571648790,2019-10-21 18:06:03.251394,2019-10-21 18:16:35.472996
1571670372,1588706507.1571665319,2019-10-21 18:06:12.166977,2019-10-21 18:30:44.005924
