total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,price
57.8,29.5,2.9,2.0,4.8,4.0,2770660.0
55.0,29.7,2.9,2.0,0.5,3.0,4158500.0
66.8,40.7,3.4,2.0,5.9,3.0,4774760.0
64.4,30.3,2.9,3.0,5.4,5.0,4113320.000000001
62.6,38.8,2.9,3.0,7.6,7.0,2684220.0
37.7,21.5,2.8,2.0,1.4,8.0,2633470.0
81.8,40.1,2.7,4.0,4.4,0.0,5458840.0
75.1,36.0,3.0,4.0,4.8,2.0,5053830.0
61.0,31.7,2.8,3.0,5.6,6.0,4264600.0
64.0,26.9,3.0,2.0,3.2,8.0,3856400.0
62.0,29.1,2.9,3.0,5.2,4.0,4295800.0
71.5,29.3,3.0,3.0,4.5,0.0,4507600.0
97.0,43.6,3.1,4.0,6.1,3.0,4988200.0
64.0,30.7,3.3,2.0,4.6,5.0,4797600.0
90.0,58.5,2.8,3.0,4.1,5.0,4510000.0
46.4,29.2,2.7,1.0,6.6,14.0,1510000.0
67.6,41.2,3.2,2.0,9.5,5.0,3182359.9999999995
62.5,26.2,2.8,3.0,3.3,8.0,3270000.0
60.0,25.8,3.0,1.0,5.4,12.0,3246000.0
99.6,47.8,2.7,3.0,7.7,2.0,6487000.0
54.0,28.1,2.9,2.0,12.6,1.0,4051200.0
74.0,36.3,2.8,3.0,2.6,1.0,4136400.0
63.0,39.1,2.8,3.0,10.5,4.0,4432400.0
71.1,28.4,2.8,3.0,8.8,1.0,4424210.0
56.6,31.7,2.7,2.0,3.7,3.0,3286000.0
57.1,27.4,2.9,2.0,2.5,5.0,3347390.0
66.0,35.0,2.7,3.0,8.3,1.0,4690000.0
80.4,51.5,3.0,3.0,4.7,2.0,4228320.0
76.4,31.3,3.2,4.0,8.7,5.0,5332880.0
64.0,28.2,3.3,2.0,6.6,6.0,3236000.0
61.1,28.1,2.8,2.0,3.8,9.0,2524370.0
51.9,26.5,2.8,1.0,5.6,1.0,3782230.0
52.3,23.5,2.7,1.0,7.0,2.0,2766620.0
81.7,48.2,2.8,4.0,6.9,6.0,4594350.0
90.0,44.1,3.1,3.0,5.2,12.0,4386000.0
62.0,28.5,2.7,3.0,6.0,2.0,3014400.0
66.0,36.3,2.9,3.0,3.5,2.0,3195200.0
71.3,35.6,2.7,3.0,4.4,11.0,4671500.0
70.4,36.6,2.9,4.0,6.1,5.0,3372880.0
51.3,28.7,2.7,2.0,9.4,2.0,2890530.0
45.4,28.1,2.8,1.0,3.4,3.0,1754920.0
49.6,19.8,2.8,1.0,7.2,8.0,2522800.0
65.7,36.1,2.9,2.0,1.2,1.0,3500790.0
57.4,30.4,2.9,2.0,4.4,4.0,3681220.0
70.0,30.1,2.9,3.0,9.5,6.0,2982000.0
51.7,30.0,2.7,1.0,9.8,10.0,3456020.0
63.4,34.2,2.9,3.0,3.8,4.0,3423020.0
52.5,31.5,3.0,2.0,7.4,17.0,2157000.0
63.2,27.8,3.1,3.0,10.8,7.0,4461840.0
71.5,42.9,3.1,4.0,5.3,5.0,3940000.0
93.4,53.2,2.8,4.0,10.3,2.0,4645780.0
65.0,29.2,2.9,3.0,4.1,5.0,4278500.0
59.0,33.6,2.9,2.0,9.0,3.0,2909400.0
62.0,37.8,3.2,3.0,4.7,4.0,4037600.0
53.1,27.1,3.1,2.0,8.8,0.0,3252470.0
38.3,17.2,2.9,1.0,5.7,0.0,2618220.0
51.0,20.9,2.7,1.0,5.9,6.0,3221900.0
119.1,73.8,3.1,3.0,8.3,13.0,6111290.0
67.0,30.2,3.3,2.0,6.4,2.0,3217600.0
66.0,42.9,2.7,2.0,3.8,2.0,3960000.0
86.8,39.9,2.9,4.0,3.0,7.0,5649880.0
62.0,39.1,2.8,3.0,3.4,12.0,3400400.0
64.9,32.5,3.3,2.0,11.4,1.0,4752410.0
72.0,43.2,2.9,3.0,9.3,4.0,4734800.0
119.6,70.6,2.8,3.0,5.3,1.0,6787560.0
67.0,29.5,2.7,3.0,0.5,5.0,5074600.0
98.0,50.0,2.8,4.0,2.6,10.0,5189000.0
54.3,25.5,2.7,1.0,8.5,6.0,3369080.0
57.0,34.8,3.1,2.0,5.3,1.0,3312500.0
62.0,25.4,2.8,3.0,5.3,10.0,2785400.0
132.7,71.7,2.7,5.0,10.3,6.0,7966369.999999999
99.0,59.4,3.2,4.0,3.8,9.0,4972700.0
69.0,39.3,2.8,2.0,4.3,3.0,3094800.0
61.7,34.6,2.7,2.0,3.2,4.0,3067960.0
52.1,31.3,3.4,1.0,5.0,2.0,3681460.0
71.0,44.7,3.3,3.0,9.2,4.0,5103800.0
39.9,18.8,2.9,1.0,9.6,12.0,2308840.0
106.3,47.8,3.4,3.0,3.1,3.0,6664380.0
65.0,37.1,2.7,2.0,7.3,1.0,2951000.0
78.0,48.4,3.0,3.0,2.4,3.0,4869200.0
85.6,39.4,2.9,3.0,12.5,10.0,4005680.0
152.0,60.8,2.7,6.0,5.4,1.0,9471200.0
134.3,63.1,3.1,5.0,1.7,1.0,9070080.0
61.0,32.3,3.1,3.0,6.9,4.0,4286600.0
67.4,36.4,2.8,2.0,3.1,3.0,3950520.000000001
70.5,33.1,2.8,2.0,4.4,10.0,4683400.0
68.5,36.3,2.7,3.0,6.8,2.0,4948900.0
67.5,42.5,2.7,3.0,7.2,4.0,3633500.0
61.9,37.1,2.9,2.0,3.3,11.0,3683070.0
73.6,44.2,3.2,4.0,5.2,5.0,4265440.0
55.4,33.2,2.7,2.0,7.6,3.0,4043480.0
92.7,58.4,3.2,4.0,7.4,4.0,5532220.0
70.7,29.0,2.9,3.0,0.1,6.0,5341870.0
194.3,114.6,2.7,6.0,12.6,17.0,7936920.0
71.8,35.9,3.0,3.0,7.3,2.0,4345440.0
58.4,33.3,2.7,2.0,4.2,2.0,2734000.0
59.3,27.3,3.2,1.0,10.1,2.0,4154980.0
60.6,35.1,2.9,2.0,4.7,3.0,4251460.0
57.4,33.9,3.0,1.0,6.4,3.0,4110860.0
51.3,32.8,2.7,2.0,5.6,11.0,1939940.0
56.5,24.3,2.7,2.0,9.5,4.0,4214850.0
62.4,25.6,2.9,2.0,8.1,7.0,2869280.0
52.5,28.9,2.7,2.0,3.5,8.0,2307250.0
84.8,38.2,2.7,4.0,2.4,3.0,5499760.0
78.0,31.2,3.2,4.0,6.1,3.0,5309400.0
70.8,34.7,3.3,4.0,4.8,8.0,3569240.0
67.4,34.4,3.1,3.0,5.6,9.0,3485060.0000000005
58.1,25.0,3.0,2.0,5.7,17.0,2846060.0
64.2,40.4,3.0,2.0,2.4,1.0,4082380.0
41.7,20.9,3.4,1.0,10.0,4.0,2596130.0
69.0,44.2,2.9,3.0,3.2,11.0,4115700.0
78.8,36.2,2.7,3.0,1.9,10.0,4783720.0
70.9,29.8,2.8,3.0,7.1,2.0,3691990.0
66.0,33.0,2.7,2.0,7.6,1.0,3920000.0
80.8,39.6,2.8,4.0,6.3,7.0,5031360.0
39.0,22.6,3.0,1.0,6.7,3.0,1400500.0
64.1,41.0,2.7,2.0,4.4,8.0,4023960.0
62.0,30.4,2.9,3.0,5.1,1.0,3874200.0
58.0,24.4,2.7,2.0,1.6,4.0,3130200.0
64.7,30.4,3.1,3.0,4.1,11.0,3339070.0
60.2,37.9,2.9,2.0,5.5,8.0,2699060.0
48.8,22.4,2.8,1.0,11.1,1.0,2049680.0
126.6,70.9,3.3,5.0,3.7,2.0,8780480.0
71.5,42.2,2.7,4.0,7.5,8.0,4359600.0
91.3,53.9,2.8,3.0,4.8,4.0,6065400.0
81.0,33.2,3.0,4.0,4.3,10.0,3742300.0
78.6,49.5,3.0,3.0,4.8,17.0,4882880.0
70.4,35.2,2.7,2.0,5.1,1.0,3796240.0
58.8,30.0,2.8,1.0,3.2,4.0,2710960.0
65.0,34.5,2.8,3.0,12.8,2.0,2646500.0
76.7,42.2,3.3,2.0,9.2,2.0,3898990.0
92.0,37.7,3.1,3.0,6.1,5.0,4835200.0
79.8,35.9,2.8,2.0,8.9,1.0,3846280.0
64.3,41.2,2.7,3.0,3.3,5.0,4215830.0
58.0,31.3,2.7,2.0,6.4,9.0,2210000.0
42.2,19.0,3.2,1.0,7.5,8.0,2292740.0
72.2,39.0,2.7,3.0,10.5,3.0,4271000.0
135.4,65.0,2.8,6.0,9.6,2.0,7845680.0
56.0,26.9,2.8,2.0,4.2,2.0,4508000.0
139.6,89.3,3.2,4.0,13.0,19.0,6449320.0
79.0,42.7,3.2,3.0,6.1,4.0,4246800.0
56.2,30.9,3.3,2.0,9.4,3.0,2825140.0
69.0,27.6,3.0,2.0,7.2,8.0,3061600.0
53.0,32.9,2.8,2.0,5.7,3.0,3047600.0
72.6,34.8,2.8,4.0,2.3,5.0,3839420.0
62.0,37.8,2.9,2.0,11.0,2.0,3569200.0
65.0,39.0,3.4,3.0,8.7,5.0,3664000.0
66.8,32.7,2.9,3.0,12.5,3.0,3500960.0
123.7,59.4,2.7,5.0,5.8,6.0,7818530.0
88.5,50.4,2.7,3.0,6.2,9.0,3941300.0
62.3,29.3,2.7,3.0,4.9,3.0,3825380.0
57.3,29.8,2.8,1.0,4.4,19.0,2083650.0
95.3,44.8,3.0,3.0,8.6,8.0,5626670.0
169.0,79.4,2.9,7.0,7.5,3.0,10119600.0
45.6,23.7,2.7,2.0,7.4,5.0,2899360.0
67.0,36.9,2.8,3.0,9.2,1.0,4216600.0
55.7,22.8,3.1,2.0,9.8,5.0,3426170.0
72.2,28.9,2.7,4.0,5.7,3.0,3932000.0
67.6,37.2,2.8,2.0,5.2,1.0,3610360.0
59.1,28.4,2.7,2.0,1.0,16.0,3145040.0
69.6,29.9,3.3,3.0,5.9,8.0,3595119.9999999995
63.0,29.0,2.7,2.0,8.2,8.0,3147200.0
69.7,38.3,3.0,3.0,4.5,14.0,4135010.0
73.0,37.2,2.9,3.0,9.1,5.0,4336900.0
64.1,37.8,2.7,3.0,4.1,2.0,3225999.9999999995
64.5,41.9,3.4,2.0,9.7,2.0,4617750.0
59.2,27.8,3.5,2.0,3.6,3.0,2991040.0
68.0,42.8,2.7,3.0,4.7,7.0,3510800.0
68.8,44.0,2.7,2.0,5.6,11.0,3232000.0
62.0,25.4,2.7,3.0,7.7,6.0,3307800.0
108.4,65.0,3.1,4.0,9.4,7.0,5392000.0
61.3,39.8,2.7,2.0,10.1,3.0,4231500.0
96.0,44.2,2.9,4.0,7.2,4.0,5756400.0
72.7,42.2,2.8,2.0,7.9,3.0,4592090.0
70.6,31.8,2.7,3.0,8.6,6.0,3137719.9999999995
78.0,39.0,3.0,3.0,0.3,15.0,4819200.0
48.1,22.1,3.0,2.0,3.3,7.0,3004480.0
67.9,35.3,2.8,2.0,8.8,2.0,4720670.0
60.0,34.8,2.9,1.0,6.5,5.0,2632000.0
75.5,42.3,2.9,3.0,5.4,5.0,5083900.0
63.6,27.3,2.7,2.0,1.9,0.0,3344000.0
114.5,72.1,3.5,4.0,6.2,1.0,8253650.0
51.3,22.1,2.7,1.0,6.3,8.0,2282280.0
97.6,62.5,2.7,3.0,4.7,4.0,6022000.0
62.9,37.1,2.8,2.0,4.7,0.0,3978670.0
69.0,37.3,2.8,3.0,8.1,5.0,4029500.0
50.8,24.9,2.7,1.0,9.0,5.0,3464480.0
77.3,34.0,2.9,3.0,6.5,12.0,3921930.0
67.7,35.9,2.7,3.0,11.1,5.0,3312880.0
62.9,40.3,2.9,3.0,4.1,3.0,4285130.0
71.0,36.9,3.5,3.0,11.2,3.0,4820300.0
42.4,25.4,3.1,1.0,8.6,3.0,3398880.0
69.2,32.5,2.7,3.0,2.2,5.0,4565040.0
83.0,38.2,3.1,3.0,9.6,17.0,3642300.0
60.8,32.2,2.9,2.0,9.7,7.0,3205760.0
63.1,28.4,2.7,3.0,3.5,7.0,3620280.0
69.8,43.3,3.3,2.0,6.1,7.0,3364440.0
73.4,36.7,3.1,2.0,2.1,8.0,3838580.0
102.4,65.5,2.7,4.0,8.0,2.0,5918000.0
61.3,24.5,2.8,3.0,11.7,3.0,4455710.0
54.1,33.0,3.2,2.0,7.1,11.0,2447140.0
67.0,30.2,2.7,3.0,6.0,15.0,3087500.0
61.0,25.0,3.3,3.0,8.5,2.0,4830800.0
64.0,38.4,2.8,3.0,11.3,12.0,3108800.0
75.0,36.8,2.7,3.0,7.7,7.0,3195000.0
83.0,35.7,2.8,3.0,2.1,10.0,3975900.0
64.3,35.4,2.7,2.0,11.5,2.0,2766500.0
61.8,28.4,3.0,2.0,2.6,6.0,4714180.0
98.8,49.4,2.8,4.0,5.1,1.0,5096680.0
58.8,38.2,2.7,2.0,6.9,6.0,2394000.0
67.1,42.9,2.7,2.0,5.4,11.0,4083010.0
63.0,35.3,2.7,2.0,4.8,4.0,4402500.0
89.6,40.3,2.8,4.0,9.5,15.0,4448320.0
52.0,21.3,2.8,1.0,7.5,10.0,1907200.0
67.5,37.8,2.7,2.0,7.2,8.0,3781500.0
78.0,31.2,3.3,3.0,3.3,3.0,5476600.0
54.6,28.4,2.8,2.0,5.3,8.0,3865820.0
67.8,44.1,2.7,2.0,11.4,17.0,3671680.0
70.2,38.6,2.7,4.0,3.3,5.0,4079880.0
58.0,33.6,2.9,2.0,5.1,11.0,2667800.0
45.7,25.1,2.8,1.0,7.5,0.0,2589690.0
74.3,32.7,3.0,4.0,8.7,5.0,4111690.0
59.7,38.2,3.1,1.0,4.1,4.0,4442000.0
64.3,31.5,3.4,3.0,8.2,2.0,3113760.0
69.3,36.0,2.7,3.0,9.5,4.0,3093080.0
54.4,23.4,2.8,1.0,5.6,6.0,2657120.0
66.0,33.7,2.8,3.0,6.6,1.0,4942600.0
63.4,32.3,2.7,3.0,6.3,7.0,4525500.0
64.7,31.7,3.4,3.0,7.4,12.0,4047900.0
55.1,30.3,2.7,1.0,3.1,4.0,3099880.0
66.0,35.6,2.8,2.0,1.3,11.0,2852200.0
90.1,57.7,2.7,3.0,3.1,9.0,4229560.0
66.6,32.6,3.5,3.0,5.6,6.0,4995880.0
58.2,37.2,2.7,1.0,6.4,17.0,3320160.0
89.2,39.2,3.2,4.0,3.8,2.0,4753120.0
58.3,26.2,2.7,1.0,10.7,13.0,3170020.0
71.0,41.9,2.9,3.0,5.5,9.0,4763700.0
67.0,36.2,2.7,3.0,6.8,1.0,3160200.0
90.7,54.4,3.5,4.0,2.9,4.0,5298750.0
62.8,30.1,2.8,2.0,4.8,4.0,2947760.0
99.4,48.7,2.7,4.0,6.4,6.0,5446640.0
38.2,24.8,2.7,2.0,3.6,4.0,1974920.0
151.5,97.0,2.7,5.0,11.1,4.0,7800700.0
58.0,34.8,2.9,2.0,2.3,8.0,2672400.0
95.8,52.7,2.9,2.0,8.8,5.0,5137740.0
65.7,28.9,2.8,2.0,6.7,11.0,4351520.0
67.0,38.9,2.7,3.0,4.1,16.0,2670200.0
65.5,40.0,3.3,2.0,6.3,9.0,4150750.0
44.4,19.1,3.0,2.0,2.7,14.0,2224160.0
136.2,84.4,2.7,4.0,9.7,0.0,8758560.0
48.0,21.6,2.8,2.0,10.7,3.0,1790400.0
59.0,29.5,2.9,1.0,5.8,9.0,3967300.0
64.6,36.2,2.7,3.0,9.6,11.0,3987520.0
140.0,74.2,3.1,5.0,0.6,7.0,9074000.0
55.5,31.6,2.7,1.0,4.9,13.0,2770450.0
54.6,24.6,2.8,1.0,4.0,3.0,3043300.0
68.3,34.8,3.1,3.0,8.4,7.0,4526270.0
66.4,39.2,2.8,3.0,5.7,5.0,3734880.000000001
109.0,45.8,2.8,3.0,4.2,2.0,7094500.0
138.0,86.9,2.7,6.0,6.3,4.0,7922200.0
70.7,36.8,2.7,3.0,8.8,15.0,3272580.0
103.0,46.4,2.9,4.0,7.0,11.0,6368400.0
58.4,33.9,2.9,1.0,7.5,2.0,3290560.0
60.7,34.0,2.7,3.0,4.7,19.0,2921420.0
58.1,30.2,3.3,2.0,1.6,6.0,3963820.0
88.0,44.0,2.9,2.0,8.6,1.0,4390800.0
130.0,80.6,2.7,6.0,5.7,2.0,6824000.0
42.5,21.7,3.4,1.0,2.2,3.0,1741250.0
57.3,25.8,2.7,2.0,0.3,9.0,4476760.0
73.6,36.8,2.9,3.0,6.3,11.0,5025920.0
70.2,42.1,2.7,4.0,7.1,5.0,3214380.0
56.7,34.0,2.7,1.0,4.7,8.0,3978500.0
133.9,54.9,3.2,4.0,12.0,5.0,7167720.0
67.9,43.5,2.7,2.0,3.9,8.0,4745240.0
62.7,29.5,3.0,2.0,8.4,7.0,2936280.0
63.3,30.4,3.5,2.0,6.2,13.0,3087460.0
70.2,44.9,2.7,3.0,6.1,2.0,4437760.0
52.3,31.4,2.7,1.0,6.7,3.0,3345870.0
71.0,36.9,3.0,2.0,10.2,2.0,3809600.0
58.2,33.8,3.0,1.0,6.5,4.0,4163060.0
62.0,40.3,3.5,3.0,5.2,2.0,3132200.0
47.7,25.3,2.9,2.0,7.3,0.0,3297570.0
68.0,39.4,3.2,3.0,9.0,8.0,4356400.0
56.2,28.1,2.7,1.0,7.0,4.0,3798440.0
46.4,29.2,2.7,2.0,7.5,8.0,1774160.0
100.0,55.0,3.1,2.0,10.8,6.0,5540000.0
117.0,63.2,2.8,4.0,8.5,3.0,7023900.0
78.2,41.4,2.7,2.0,8.2,2.0,3576500.0
69.6,43.2,2.8,3.0,7.9,6.0,2984079.9999999995
68.3,37.6,2.9,3.0,7.8,3.0,4306760.0
53.6,27.3,3.3,1.0,2.8,16.0,2494400.0
76.8,36.9,3.3,3.0,7.4,3.0,3727120.0
70.0,30.8,2.7,3.0,7.8,3.0,3896000.0
68.0,36.0,3.2,2.0,4.2,11.0,4224800.0
72.0,31.0,3.0,2.0,0.4,13.0,3850800.0
66.5,33.2,3.0,2.0,5.6,6.0,4690500.0
55.7,26.2,2.8,2.0,4.2,3.0,2506690.0
64.3,39.2,2.7,2.0,9.8,3.0,2996500.0
63.4,31.7,2.8,3.0,6.6,3.0,3141320.0
50.2,28.1,3.0,1.0,1.9,6.0,2116900.0
66.2,34.4,2.7,2.0,2.7,12.0,3741560.0
59.3,29.1,2.7,2.0,7.1,5.0,2924170.0
53.5,23.5,2.7,2.0,4.4,12.0,2684600.0
62.0,36.6,2.7,2.0,7.1,1.0,2902800.0
64.0,28.2,3.3,3.0,7.2,11.0,4060800.0
86.0,34.4,3.0,4.0,2.1,2.0,5748600.0
66.0,39.6,2.9,2.0,9.4,12.0,4359400.0
44.1,23.4,3.0,2.0,5.4,1.0,1884450.0
81.0,42.1,2.7,4.0,6.6,5.0,5328900.0
115.8,71.8,2.7,3.0,5.8,9.0,6590040.0
59.3,33.2,2.9,1.0,4.2,5.0,2893120.0
100.3,64.2,2.7,3.0,4.3,4.0,5477430.0
59.0,37.2,2.7,1.0,11.1,3.0,3789600.0
65.0,28.6,2.7,2.0,2.7,3.0,4249000.0
62.8,31.4,2.8,2.0,5.9,4.0,3320080.0
66.6,30.6,3.0,3.0,8.8,17.0,2383279.9999999995
62.0,26.7,3.0,3.0,5.5,1.0,3901800.0
62.4,30.0,2.8,3.0,8.7,3.0,3136640.0
70.0,28.7,3.1,3.0,5.2,2.0,4009000.0
69.0,35.9,3.1,3.0,7.4,3.0,4350000.0
67.0,28.8,2.9,3.0,4.6,3.0,4607200.0
114.0,66.1,3.1,3.0,8.5,10.0,5871800.0
67.7,42.0,3.3,2.0,5.3,2.0,4260940.0
69.0,27.6,2.8,2.0,5.8,3.0,4584800.0
59.0,34.2,2.7,1.0,4.5,3.0,3479200.0
60.8,35.3,2.8,2.0,7.3,8.0,3915360.0
97.2,49.6,3.2,4.0,6.0,9.0,5662920.0
100.0,41.0,3.0,3.0,8.0,9.0,5750000.0
61.6,28.3,3.0,3.0,8.7,4.0,3298240.0
87.0,38.3,3.0,3.0,4.2,5.0,5714300.0
61.1,25.1,3.0,2.0,6.5,6.0,4245450.0
56.1,25.8,3.4,1.0,8.8,5.0,3024290.0
70.0,29.4,2.7,2.0,11.7,5.0,4646000.0
99.0,42.6,2.7,4.0,2.3,5.0,5590000.0
68.4,28.7,2.7,2.0,8.1,0.0,3966080.000000001
91.1,40.1,2.7,3.0,8.3,4.0,5345160.0
97.0,60.1,2.8,3.0,7.1,4.0,5349900.0
63.3,26.0,3.3,3.0,8.4,5.0,3776990.0
30.2,15.4,2.7,1.0,5.5,7.0,897240.0
66.4,32.5,3.1,2.0,11.6,5.0,2751840.0000000005
67.1,34.9,2.8,2.0,3.4,1.0,4620330.0
71.7,41.6,2.8,4.0,5.1,9.0,3492370.0
61.7,25.3,2.8,3.0,5.6,15.0,3090100.0
76.0,45.6,2.8,3.0,2.0,2.0,3839200.0
96.5,40.5,3.1,4.0,2.6,6.0,6187900.0
75.1,42.1,3.0,4.0,5.2,6.0,4913390.0
72.3,28.9,2.8,3.0,6.5,3.0,4164150.0
64.5,32.9,2.9,3.0,8.8,10.0,3288150.0
71.8,33.0,2.9,3.0,3.2,2.0,4902380.0
145.4,75.6,2.9,5.0,7.2,1.0,7767620.0
65.2,39.8,3.0,3.0,9.7,16.0,4099160.0
69.0,33.8,3.0,3.0,7.1,3.0,3915500.0
88.0,49.3,3.0,3.0,6.4,1.0,4703200.0
68.4,35.6,3.1,3.0,7.4,6.0,3534040.0000000005
87.1,34.8,2.9,4.0,8.7,0.0,5249880.0
68.9,44.8,3.2,2.0,4.9,11.0,4167060.000000001
136.0,54.4,3.0,5.0,9.4,16.0,6313600.0
68.5,39.0,2.8,3.0,4.4,2.0,3614250.0
130.4,73.0,3.0,6.0,11.3,0.0,8608320.0
69.3,35.3,2.9,3.0,4.5,1.0,4673620.0
41.4,20.3,3.3,1.0,7.6,3.0,1716420.0
83.0,39.0,2.9,2.0,7.8,1.0,4625100.0
140.0,89.6,3.0,5.0,4.7,1.0,8540000.0
67.9,29.9,2.7,2.0,8.7,2.0,4244990.0
61.0,31.1,3.3,3.0,5.3,3.0,3637400.0
68.0,29.9,2.9,2.0,4.8,2.0,3538800.0
61.4,28.2,3.1,2.0,9.7,11.0,4070340.0
77.2,41.7,3.0,3.0,5.8,9.0,3783720.0
73.0,29.9,3.3,3.0,7.1,10.0,3479400.0
65.1,41.7,3.3,2.0,8.3,1.0,3053649.9999999995
37.0,18.1,3.4,1.0,9.8,10.0,2598700.0
89.9,40.5,2.8,3.0,10.9,6.0,5454700.0
68.0,33.3,2.8,3.0,7.3,5.0,3916400.0
41.2,26.4,2.8,1.0,6.2,5.0,1939600.0
62.0,30.4,2.7,3.0,3.7,0.0,3460000.0
41.8,18.4,3.0,2.0,6.1,7.0,3302020.0
55.8,29.0,2.9,2.0,5.3,11.0,3595740.0
56.6,34.0,2.9,2.0,6.1,5.0,2447520.0
66.0,35.0,2.7,2.0,8.7,6.0,3540800.0
57.0,24.5,2.8,2.0,3.2,15.0,3303600.0
72.0,31.0,2.7,3.0,7.6,16.0,4503200.0
58.6,38.1,2.8,1.0,7.3,3.0,3977780.0
65.4,29.4,2.7,3.0,3.6,5.0,3074000.0000000005
44.6,17.8,2.7,2.0,9.5,1.0,2596000.0
88.7,55.0,2.8,4.0,3.6,11.0,4487540.0
107.4,64.4,2.7,3.0,8.7,11.0,5874440.0
67.0,34.8,2.7,3.0,8.3,11.0,4037500.0
84.7,44.0,2.7,4.0,6.6,1.0,4782820.0
98.7,61.2,2.7,2.0,4.2,1.0,6260440.0
72.4,39.1,2.7,4.0,6.7,7.0,3415440.0000000005
69.0,29.0,2.8,2.0,9.7,10.0,3408700.0
84.0,38.6,2.7,3.0,7.5,4.0,3710400.0
63.6,33.1,2.8,2.0,10.4,16.0,2618280.0
59.1,38.4,3.2,2.0,4.5,3.0,3401010.0
60.5,24.8,3.5,2.0,3.2,9.0,4318900.0
66.6,35.3,2.7,2.0,4.3,1.0,4335920.0
39.8,25.9,2.8,1.0,4.1,16.0,1811540.0
86.5,48.4,2.7,3.0,3.6,3.0,4716200.0
63.2,31.0,3.1,2.0,2.8,10.0,4611920.0
57.5,31.0,2.8,2.0,4.5,17.0,3472750.0
88.1,49.3,3.4,3.0,1.6,7.0,4637670.0
52.1,28.1,2.9,2.0,5.2,9.0,2378860.0
65.0,26.7,2.7,3.0,7.0,6.0,3127500.0
65.0,31.9,3.1,2.0,3.0,6.0,3599000.0
64.0,28.2,3.0,3.0,2.2,1.0,3359600.0
75.5,40.0,2.7,2.0,9.2,1.0,4046550.0
83.2,54.1,2.8,3.0,5.1,4.0,4815600.0
108.5,52.1,2.8,5.0,3.5,6.0,6058100.0
62.0,36.6,3.0,2.0,7.4,12.0,2691200.0
62.4,37.4,2.7,2.0,3.0,6.0,3188000.0
74.0,45.1,3.0,2.0,10.0,7.0,4418600.0
64.7,26.5,2.7,3.0,4.8,5.0,3543180.0
79.0,50.6,2.9,3.0,3.5,3.0,4966300.0
58.4,28.0,2.7,1.0,4.3,3.0,2523920.0
65.5,40.6,3.0,2.0,5.7,3.0,4207950.0
52.0,29.6,3.2,1.0,8.3,5.0,2599600.0
56.1,33.1,2.7,2.0,8.7,8.0,2665250.0
47.7,21.0,3.1,2.0,3.7,1.0,2999120.0
74.0,31.1,3.2,2.0,5.8,4.0,4219600.0
80.0,41.6,2.7,3.0,7.7,8.0,4988000.0
61.0,31.1,2.7,2.0,7.3,7.0,4171600.0
60.0,38.4,2.9,2.0,2.4,3.0,3654000.0
75.0,43.5,2.9,3.0,7.1,3.0,3875000.0
43.5,24.4,2.7,1.0,7.2,2.0,1943900.0
136.0,74.8,2.8,5.0,5.4,5.0,7352800.0
75.8,31.1,2.7,4.0,12.1,1.0,3747040.0
88.1,40.5,3.0,3.0,5.3,9.0,4905980.0
79.0,46.6,2.9,3.0,5.8,12.0,4911200.0
58.0,33.6,2.8,2.0,4.5,3.0,3873600.0
95.1,39.0,3.3,4.0,8.3,3.0,6384530.0
46.0,21.6,2.7,2.0,12.5,4.0,3537600.0
143.6,93.3,2.8,6.0,6.1,4.0,8318280.0
68.2,43.0,3.0,3.0,1.8,6.0,3097900.0
46.7,19.6,2.8,2.0,6.7,7.0,3235910.0
23.2,12.1,2.8,1.0,3.7,3.0,2243600.0
76.9,30.8,3.2,4.0,4.3,4.0,5717010.0
63.9,28.8,3.3,2.0,7.6,9.0,4460350.0
62.6,32.6,2.7,3.0,7.2,14.0,3256500.0
74.1,46.7,2.8,4.0,8.3,1.0,4046720.0
96.0,62.4,2.7,4.0,8.8,16.0,4590000.0
178.0,94.3,2.7,5.0,2.8,0.0,12111800.0
65.3,39.8,2.9,2.0,6.8,6.0,3590270.0
67.0,37.5,2.8,3.0,8.3,8.0,3021200.0
46.0,29.4,3.0,2.0,1.7,4.0,3232000.0
64.0,40.3,2.7,3.0,7.5,8.0,3208400.0
60.4,32.6,2.7,2.0,2.2,5.0,3914000.0
72.7,44.3,2.8,3.0,7.9,5.0,4724850.0
66.0,27.7,2.7,2.0,6.2,0.0,3425000.0
51.0,25.0,2.9,1.0,10.4,2.0,3098400.0
65.4,29.4,2.8,3.0,8.4,5.0,3453200.0000000005
81.4,34.2,3.3,3.0,8.5,12.0,3992580.0
50.0,25.0,2.8,2.0,7.9,6.0,3505000.0
64.5,31.6,2.7,3.0,10.3,3.0,4628750.0
63.5,31.1,3.2,3.0,8.9,2.0,3607950.0
52.0,25.0,2.7,1.0,4.4,8.0,2638800.0
58.3,24.5,2.7,1.0,9.8,4.0,2871480.0
54.7,34.5,3.2,2.0,8.7,5.0,3111490.0
53.7,31.7,2.8,2.0,7.5,11.0,2286100.0
101.1,54.6,3.0,4.0,7.0,3.0,5104130.0
65.0,29.9,2.8,3.0,4.1,2.0,3435000.0
79.2,31.7,2.7,3.0,7.4,6.0,4874000.0
65.5,41.9,2.8,2.0,9.3,1.0,4688300.0
94.0,60.2,2.9,3.0,5.1,5.0,4773200.0
